0,1,0,0.013427
0,1,1,0.000074
0,1,2,0.000065
0,1,3,0.000066
0,1,4,0.000064
0,1,5,0.000095
0,1,6,0.000086
0,1,7,0.000064
0,1,8,0.000065
0,1,9,0.000065
0,1,10,0.000063
0,1,11,0.000066
0,1,12,0.000065
0,1,13,0.000061
0,1,14,0.000065
0,1,15,0.000061
0,1,16,0.000092
0,1,17,0.000061
0,1,18,0.000064
0,1,19,0.000064
0,1,20,0.000062
0,1,21,0.000066
0,1,22,0.000065
0,1,23,0.000064
0,1,24,0.000064
0,1,25,0.000066
0,1,26,0.000083
0,1,27,0.000060
0,1,28,0.000064
0,1,29,0.000062
0,1,30,0.000064
0,1,31,0.000064
0,1,32,0.000061
0,1,33,0.000073
0,1,34,0.000063
0,1,35,0.000063
0,1,36,0.000064
0,1,37,0.000080
0,1,38,0.000062
0,1,39,0.000063
0,1,40,0.000064
0,1,41,0.000063
0,1,42,0.000064
0,1,43,0.000064
0,1,44,0.000064
0,1,45,0.000065
0,1,46,0.000064
0,1,47,0.000064
0,1,48,0.000087
0,1,49,0.000055
