4,1,0,0.013407
4,1,1,0.000170
4,1,2,0.000156
4,1,3,0.000177
4,1,4,0.003601
4,1,5,0.000149
4,1,6,0.000149
4,1,7,0.000151
4,1,8,0.000151
4,1,9,0.000168
4,1,10,0.000147
4,1,11,0.000156
4,1,12,0.000152
4,1,13,0.000152
4,1,14,0.000151
4,1,15,0.000169
4,1,16,0.000149
4,1,17,0.000144
4,1,18,0.000146
4,1,19,0.000147
4,1,20,0.000189
4,1,21,0.000148
4,1,22,0.000145
4,1,23,0.000152
4,1,24,0.000147
4,1,25,0.000151
4,1,26,0.000188
4,1,27,0.000154
4,1,28,0.000145
4,1,29,0.000145
4,1,30,0.000145
4,1,31,0.000149
4,1,32,0.000185
4,1,33,0.000150
4,1,34,0.000148
4,1,35,0.000147
4,1,36,0.000150
4,1,37,0.000155
4,1,38,0.000157
4,1,39,0.000142
4,1,40,0.000148
4,1,41,0.000144
4,1,42,0.000147
4,1,43,0.000154
4,1,44,0.000164
4,1,45,0.000151
4,1,46,0.000146
4,1,47,0.000141
4,1,48,0.000148
4,1,49,0.000164
