1,1,0,0.024278
1,1,1,0.000445
1,1,2,0.000446
1,1,3,0.000418
1,1,4,0.008978
1,1,5,0.000380
1,1,6,0.000423
1,1,7,0.000399
1,1,8,0.000404
1,1,9,0.000376
1,1,10,0.000410
1,1,11,0.000391
1,1,12,0.000400
1,1,13,0.000395
1,1,14,0.000453
1,1,15,0.000392
1,1,16,0.000399
1,1,17,0.000387
1,1,18,0.000405
1,1,19,0.000388
1,1,20,0.000443
1,1,21,0.000383
1,1,22,0.000383
1,1,23,0.000382
1,1,24,0.000405
1,1,25,0.000397
1,1,26,0.000463
1,1,27,0.000372
1,1,28,0.000394
1,1,29,0.000382
1,1,30,0.000401
1,1,31,0.000388
1,1,32,0.000507
1,1,33,0.000379
1,1,34,0.000392
1,1,35,0.000381
1,1,36,0.000391
1,1,37,0.000396
1,1,38,0.000432
1,1,39,0.000417
1,1,40,0.000408
1,1,41,0.000390
1,1,42,0.000401
1,1,43,0.000444
1,1,44,0.000410
1,1,45,0.000382
1,1,46,0.000419
1,1,47,0.000388
1,1,48,0.000407
1,1,49,0.000459
