0,1,0,0.029607
0,1,1,0.000386
0,1,2,0.000398
0,1,3,0.000385
0,1,4,0.000369
0,1,5,0.000416
0,1,6,0.000394
0,1,7,0.000370
0,1,8,0.000382
0,1,9,0.000364
0,1,10,0.000353
0,1,11,0.000371
0,1,12,0.000372
0,1,13,0.000366
0,1,14,0.000372
0,1,15,0.000413
0,1,16,0.000376
0,1,17,0.000365
0,1,18,0.000351
0,1,19,0.000377
0,1,20,0.000340
0,1,21,0.000349
0,1,22,0.000361
0,1,23,0.000359
0,1,24,0.000369
0,1,25,0.000363
0,1,26,0.000423
0,1,27,0.000375
0,1,28,0.000361
0,1,29,0.000380
0,1,30,0.000350
0,1,31,0.000353
0,1,32,0.000369
0,1,33,0.000356
0,1,34,0.000361
0,1,35,0.000359
0,1,36,0.000336
0,1,37,0.000401
0,1,38,0.000367
0,1,39,0.000348
0,1,40,0.000375
0,1,41,0.000362
0,1,42,0.000345
0,1,43,0.000352
0,1,44,0.000394
0,1,45,0.000355
0,1,46,0.000367
0,1,47,0.000417
0,1,48,0.000369
0,1,49,0.000275
