3,1,0,0.007329
3,1,1,0.000066
3,1,2,0.000061
3,1,3,0.000063
3,1,4,0.000062
3,1,5,0.000081
3,1,6,0.000061
3,1,7,0.000061
3,1,8,0.000061
3,1,9,0.000068
3,1,10,0.000059
3,1,11,0.000070
3,1,12,0.000059
3,1,13,0.000060
3,1,14,0.000063
3,1,15,0.000066
3,1,16,0.000075
3,1,17,0.000063
3,1,18,0.000063
3,1,19,0.000062
3,1,20,0.000064
3,1,21,0.000062
3,1,22,0.000062
3,1,23,0.000062
3,1,24,0.000062
3,1,25,0.000063
3,1,26,0.000085
3,1,27,0.000062
3,1,28,0.000063
3,1,29,0.000064
3,1,30,0.000060
3,1,31,0.000059
3,1,32,0.000064
3,1,33,0.000062
3,1,34,0.000060
3,1,35,0.000071
3,1,36,0.000061
3,1,37,0.000081
3,1,38,0.000060
3,1,39,0.000062
3,1,40,0.000065
3,1,41,0.000066
3,1,42,0.000074
3,1,43,0.000062
3,1,44,0.000102
3,1,45,0.000062
3,1,46,0.000061
3,1,47,0.000062
3,1,48,0.000078
3,1,49,0.000055
