0,1,0,0.016812
0,1,1,0.000191
0,1,2,0.000136
0,1,3,0.000136
0,1,4,0.000133
0,1,5,0.000188
0,1,6,0.000441
0,1,7,0.000131
0,1,8,0.000131
0,1,9,0.000126
0,1,10,0.000128
0,1,11,0.000127
0,1,12,0.000125
0,1,13,0.000395
0,1,14,0.000131
0,1,15,0.000133
0,1,16,0.000156
0,1,17,0.000132
0,1,18,0.000139
0,1,19,0.000131
0,1,20,0.000132
0,1,21,0.000129
0,1,22,0.000130
0,1,23,0.000132
0,1,24,0.000130
0,1,25,0.000126
0,1,26,0.000169
0,1,27,0.000129
0,1,28,0.000127
0,1,29,0.000127
0,1,30,0.000130
0,1,31,0.000125
0,1,32,0.000131
0,1,33,0.000130
0,1,34,0.000142
0,1,35,0.000131
0,1,36,0.000128
0,1,37,0.000165
0,1,38,0.000129
0,1,39,0.000127
0,1,40,0.000418
0,1,41,0.000130
0,1,42,0.000130
0,1,43,0.000130
0,1,44,0.000133
0,1,45,0.000135
0,1,46,0.000129
0,1,47,0.000132
0,1,48,0.000158
0,1,49,0.000113
