4,1,0,0.005372
4,1,1,0.000086
4,1,2,0.000081
4,1,3,0.000085
4,1,4,0.001902
4,1,5,0.000074
4,1,6,0.000073
4,1,7,0.000072
4,1,8,0.000075
4,1,9,0.000083
4,1,10,0.000077
4,1,11,0.000076
4,1,12,0.000074
4,1,13,0.000073
4,1,14,0.000078
4,1,15,0.000082
4,1,16,0.000074
4,1,17,0.000075
4,1,18,0.000072
4,1,19,0.000075
4,1,20,0.000111
4,1,21,0.000078
4,1,22,0.000073
4,1,23,0.000074
4,1,24,0.000077
4,1,25,0.000077
4,1,26,0.000090
4,1,27,0.000076
4,1,28,0.000073
4,1,29,0.000075
4,1,30,0.000075
4,1,31,0.000074
4,1,32,0.000091
4,1,33,0.000078
4,1,34,0.000082
4,1,35,0.000075
4,1,36,0.000084
4,1,37,0.000078
4,1,38,0.000077
4,1,39,0.000075
4,1,40,0.000075
4,1,41,0.000081
4,1,42,0.000074
4,1,43,0.000077
4,1,44,0.000083
4,1,45,0.000072
4,1,46,0.000081
4,1,47,0.000076
4,1,48,0.000077
4,1,49,0.000085
